"treatment_ordered","treat1","treat2_felon","treat_combined","registered","v_pres_general_12","v08","returned","returntoprison","ageonelecday","f_contype","f_daysserved","timesincerelease"
2,1,0,1,0,"0",0,0,0,27.8323593139648,"POSSESSION OF NARCOTICS",133.516906738281,2.53875064849854
3,0,1,1,0,"0",0,1,0,27.7448081970215,"POSSESSION OF NARCOTICS",24.1482048034668,3.05897331237793
1,0,0,0,0,"0",0,0,0,25.502685546875,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",522.389221191406,1.66596150398254
3,0,1,1,0,"0",0,1,0,21.373197555542,"BURGLARY, THIRD DEGREE",23.8938961029053,2.4687557220459
1,0,0,0,0,"0",0,0,0,42.3540115356445,"POSSESSION OF NARCOTICS",-0.990528702735901,0.8045853972435
3,0,1,1,0,"0",NA,0,0,22.8408050537109,"SALE OF CONTROLLED SUBSTANCE",8.46044158935547,1.95982360839844
2,1,0,1,0,"0",NA,1,0,27.1873359680176,"CARRYING WEAPONS WITHOUT A PERMIT",589.853820800781,3.20821690559387
1,0,0,0,0,"0",0,0,0,30.8502998352051,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",221.945877075195,2.83325910568237
1,0,0,0,0,"0",NA,0,0,42.2415542602539,"LARCENY, THIRD DEGREE",559.223815917969,2.34178018569946
1,0,0,0,0,"0",0,0,0,32.0393447875977,"ASSAULT, SECOND DEGREE",69.0774765014648,2.59150004386902
1,0,0,0,0,"0",0,0,0,29.4247798919678,"POSSESSION OF NARCOTICS",268.622619628906,0.773046433925629
1,0,0,0,0,"0",0,0,0,30.6785221099854,"ESCAPE, FIRST DEGREE",176.912155151367,2.30690550804138
1,0,0,0,0,"0",NA,0,0,72.9683685302734,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",385.510070800781,2.59928369522095
1,0,0,0,0,"0",0,0,0,39.8540954589844,"SALE OF CONTROLLED SUBSTANCE",287.893951416016,2.6350200176239
1,0,0,0,0,"0",NA,0,0,20.7408714294434,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",213.950744628906,1.08070576190948
1,0,0,0,0,"0",0,0,0,22.3109474182129,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",54.9529495239258,1.9535927772522
1,0,0,0,0,"0",0,0,0,34.4092407226562,"STEALING A FIREARM",168.495956420898,2.71259832382202
2,1,0,1,0,"0",NA,0,0,32.7560424804688,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",1045.5546875,2.47962355613708
1,0,0,0,0,"0",0,0,0,36.1456108093262,"ESCAPE, FIRST DEGREE",370.124786376953,2.32158851623535
1,0,0,0,1,"1",NA,0,0,28.3803863525391,"POSSESSION OF NARCOTICS",716.702209472656,3.07333946228027
1,0,0,0,0,"0",0,0,0,25.3209800720215,"LARCENY, THIRD DEGREE",192.129638671875,1.89796984195709
3,0,1,1,0,"0",0,0,0,28.1682472229004,"POSSESSION OF NARCOTICS",878.111328125,0.621377825737
3,0,1,1,0,"0",0,1,0,36.8883438110352,"FAILURE TO APPEAR, FIRST DEGREE",38.969970703125,3.3984534740448
2,1,0,1,0,"0",0,1,0,32.1553039550781,"BURGLARY, THIRD DEGREE",186.641220092773,0.808711409568787
1,0,0,0,0,"0",0,0,0,22.2472763061523,"ESCAPE, FIRST DEGREE",279.951751708984,1.89768648147583
1,0,0,0,0,"0",0,0,0,37.7642936706543,"UNLAWFUL RESTRAINT, FIRST DEGREE",204.77619934082,1.30691766738892
1,0,0,0,0,"0",0,0,0,43.5103073120117,"LARCENY, THIRD DEGREE",489.878112792969,1.17128372192383
1,0,0,0,0,"0",NA,0,0,55.0693130493164,"POSSESSION OF NARCOTICS",857.202331542969,3.1591169834137
2,1,0,1,0,"0",NA,0,1,21.8770637512207,"POSSESSION OF NARCOTICS",449.849731445312,3.10095715522766
1,0,0,0,1,"1",0,0,0,24.2704677581787,"POSSESSION OF NARCOTICS",337.702209472656,1.1380627155304
1,0,0,0,0,"0",1,0,0,27.9299983978271,"CARRYING WEAPONS WITHOUT A PERMIT",249.541519165039,2.69635677337646
1,0,0,0,0,"0",NA,0,0,43.2961006164551,"POSSESSION OF NARCOTICS",266.243011474609,3.0457329750061
1,0,0,0,0,"0",NA,0,0,30.6142559051514,"POSSESSION OF NARCOTICS",654.528503417969,2.25836491584778
1,0,0,0,0,"0",0,0,0,55.594783782959,"LARCENY, THIRD DEGREE",295.327941894531,1.41757321357727
2,1,0,1,0,"0",NA,1,0,50.6312103271484,"POSSESSION OF NARCOTICS",194.951126098633,3.3067729473114
1,0,0,0,1,"1",NA,0,0,54.3462066650391,"POSSESSION OF NARCOTICS",819.426391601562,3.27318978309631
2,1,0,1,0,"0",0,1,0,27.3677940368652,"LARCENY, FIRST DEGREE",554.163696289062,1.8388694524765
1,0,0,0,0,"0",0,0,0,28.0491790771484,"ESCAPE, FIRST DEGREE",326.686706542969,0.56535130739212
1,0,0,0,0,"0",NA,0,0,26.9375820159912,"BURGLARY, THIRD DEGREE",567.66796875,3.14052438735962
1,0,0,0,0,"0",NA,0,0,39.7874336242676,"POSSESSION OF NARCOTICS",785.496704101562,3.05341458320618
2,1,0,1,0,"0",0,0,0,43.107105255127,"POSSESSION OF NARCOTICS",253.982620239258,1.07484292984009
1,0,0,0,0,"0",1,0,0,32.367374420166,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",587.742980957031,0.700338959693909
3,0,1,1,0,"0",NA,1,0,20.3224182128906,"CARRYING WEAPONS WITHOUT A PERMIT",214.661102294922,3.25985765457153
1,0,0,0,0,"0",NA,0,0,24.265438079834,"CARRYING WEAPON IN A MOTOR VEHICLE",327.544891357422,2.60198450088501
3,0,1,1,0,"0",NA,0,0,27.566442489624,"POSSESSION OF NARCOTICS",622.221313476562,1.82078921794891
3,0,1,1,0,"0",NA,1,0,39.5223503112793,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",747.85888671875,3.09200930595398
3,0,1,1,0,"0",NA,0,0,33.0089912414551,"CARRYING WEAPON IN A MOTOR VEHICLE",712.141967773438,2.03924775123596
2,1,0,1,1,"0",0,1,0,36.3789443969727,"ROBBERY, SECOND DEGREE",345.037475585938,0.35530748963356
2,1,0,1,1,"1",0,0,0,38.0286483764648,"POSSESSION OF NARCOTICS",635.595031738281,1.11614525318146
1,0,0,0,0,"0",0,0,0,28.7286014556885,"LARCENY, FIRST DEGREE",341.097991943359,1.62399983406067
3,0,1,1,0,"0",0,1,0,44.1756782531738,"POSSESSION OF NARCOTICS",382.473693847656,1.67951536178589
1,0,0,0,0,"0",0,0,0,46.6608810424805,"POSSESSION OF NARCOTICS",-0.314114391803741,3.21397709846497
1,0,0,0,0,"0",1,0,0,41.2274742126465,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",160.739974975586,2.86883473396301
2,1,0,1,0,"0",NA,0,0,24.3581638336182,"BURGLARY, THIRD DEGREE",902.355346679688,2.76334881782532
1,0,0,0,0,"0",NA,0,0,25.6109771728516,"CRIMINAL POSSESSION OF A PISTOL",614.535339355469,1.86533880233765
2,1,0,1,0,"0",0,1,0,57.1310653686523,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",349.723693847656,1.99865925312042
3,0,1,1,0,"0",NA,1,0,47.7061653137207,"POSSESSION OF NARCOTICS",631.236206054688,1.8039608001709
3,0,1,1,0,"0",0,0,0,25.1601810455322,"ESCAPE, FIRST DEGREE",276.287078857422,0.462449371814728
1,0,0,0,1,"0",0,0,0,25.5106220245361,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",505.312194824219,1.89008414745331
2,1,0,1,0,"0",0,1,0,33.8079223632812,"SALE OF CONTROLLED SUBSTANCE",486.057678222656,1.36526262760162
2,1,0,1,0,"0",NA,0,0,56.6722869873047,"POSSESSION OF NARCOTICS",445.015655517578,2.61113238334656
1,0,0,0,0,"0",0,0,0,45.1642608642578,"SALE OF CONTROLLED SUBSTANCE",61.8462371826172,1.33537614345551
3,0,1,1,0,"0",0,1,0,38.7581672668457,"CRIM VIOL OF PROTECTIVE ORDER",85.5919570922852,0.520771384239197
3,0,1,1,0,"0",0,0,0,21.7865734100342,"POSSESSION OF NARCOTICS",711.247375488281,0.78732442855835
3,0,1,1,0,"0",0,1,0,23.1439971923828,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",291.028961181641,1.32384693622589
3,0,1,1,0,"0",0,0,0,33.7657241821289,"LARCENY, THIRD DEGREE",98.5428848266602,0.53842556476593
3,0,1,1,0,"0",0,1,0,47.2822151184082,"POSSESSION OF NARCOTICS",158.719314575195,2.58392477035522
3,0,1,1,0,"0",0,0,1,23.3154830932617,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",386.094604492188,1.15911245346069
2,1,0,1,0,"0",0,0,0,40.7287673950195,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",1.07186102867126,1.64897310733795
1,0,0,0,0,"0",0,0,0,68.9384918212891,"LARCENY, FIRST DEGREE",28.71750831604,1.49136257171631
3,0,1,1,1,"0",NA,0,0,47.4825019836426,"BURGLARY, THIRD DEGREE",937.601745605469,2.70125246047974
2,1,0,1,0,"0",0,1,0,28.1730060577393,"POSSESSION OF NARCOTICS",157.394958496094,1.46450781822205
1,0,0,0,0,"0",0,0,0,44.0301971435547,"LARCENY, THIRD DEGREE",273.720947265625,1.80241632461548
1,0,0,0,0,"0",0,0,0,37.6554832458496,"CRIM VIOL OF PROTECTIVE ORDER",342.35595703125,0.715376853942871
1,0,0,0,0,"0",0,0,0,36.2345161437988,"SALE OF CONTROLLED SUBSTANCE",523.854797363281,1.48026931285858
2,1,0,1,1,"1",0,0,0,53.8567123413086,"POSSESSION OF NARCOTICS",41.6960372924805,0.488020420074463
1,0,0,0,0,"0",0,0,0,31.1335964202881,"CRIM VIOL OF PROTECTIVE ORDER",-0.273644238710403,2.8583128452301
1,0,0,0,0,"0",0,0,0,30.2891712188721,"IDENTITY THEFT 3RD DEGREE",114.627304077148,0.73735910654068
3,0,1,1,0,"0",0,0,0,26.0159797668457,"BURGLARY, THIRD DEGREE",495.679565429688,1.59784829616547
1,0,0,0,0,"0",0,0,0,34.7268600463867,"LARCENY, SECOND DEGREE",254.898468017578,1.81102418899536
1,0,0,0,0,"0",0,0,0,40.6455230712891,"POSSESSION OF NARCOTICS",577.806579589844,0.935223698616028
2,1,0,1,0,"0",0,1,0,31.2530670166016,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",681.366027832031,0.757901072502136
1,0,0,0,0,"0",0,0,0,40.8085670471191,"LARCENY, THIRD DEGREE",473.693450927734,1.1167083978653
3,0,1,1,0,"0",0,1,0,30.5445556640625,"SALE OF CONTROLLED SUBSTANCE",357.257415771484,1.71158814430237
3,0,1,1,0,"0",0,0,0,28.2435131072998,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",179.111206054688,1.96861326694489
2,1,0,1,0,"0",NA,1,0,42.448657989502,"CRIM VIOL OF PROTECTIVE ORDER",229.561950683594,3.23640775680542
2,1,0,1,0,"0",0,1,0,45.115608215332,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",601.491088867188,0.642695307731628
1,0,0,0,0,"0",0,0,0,32.2761688232422,"CRIM VIOL OF PROTECTIVE ORDER",34.037483215332,1.79707646369934
3,0,1,1,0,"0",0,0,0,30.8992328643799,"POSSESSION OF NARCOTICS",-0.456328451633453,0.447095304727554
2,1,0,1,0,"0",0,1,0,42.9023361206055,"POSSESSION OF NARCOTICS",-0.856153607368469,2.7056131362915
3,0,1,1,0,"0",0,1,0,26.0723838806152,"LARCENY, THIRD DEGREE",474.697662353516,1.02356016635895
1,0,0,0,0,"0",NA,0,0,36.0059852600098,"CARRY PIST/RVOLV W/O PERMIT",581.4453125,2.93961381912231
1,0,0,0,0,"0",0,0,0,28.2653427124023,"BURGLARY, THIRD DEGREE",70.6993637084961,2.68158268928528
1,0,0,0,0,"0",0,0,0,38.6377449035645,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",362.837463378906,1.94586360454559
3,0,1,1,1,"1",NA,0,0,47.4484977722168,"LARCENY, THIRD DEGREE",606.767456054688,2.87214803695679
2,1,0,1,0,"0",0,0,0,31.1971206665039,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",160.115341186523,1.52008080482483
3,0,1,1,0,"0",NA,0,0,27.4924736022949,"BURGLARY, THIRD DEGREE",346.708526611328,2.75081014633179
2,1,0,1,0,"0",0,0,0,58.4293899536133,"LARCENY, THIRD DEGREE",32.2787399291992,2.64183592796326
1,0,0,0,0,"0",0,0,0,30.1390571594238,"CRIM VIOL OF PROTECTIVE ORDER",132.823287963867,1.0786110162735
2,1,0,1,0,"0",NA,0,0,36.117057800293,"BURGLARY, THIRD DEGREE",465.025604248047,2.54306936264038
3,0,1,1,0,"0",0,0,0,37.5826988220215,"FAILURE TO APPEAR, FIRST DEGREE",233.819717407227,2.73375773429871
1,0,0,0,0,"0",0,0,0,59.508544921875,"LARCENY, FIRST DEGREE",591.375244140625,1.35139417648315
1,0,0,0,1,"0",0,0,0,28.1962547302246,"CARRYING WEAPONS WITHOUT A PERMIT",561.283996582031,0.950709283351898
1,0,0,0,0,"0",0,0,0,22.497386932373,"ROBBERY, SECOND DEGREE",146.903045654297,2.80030727386475
1,0,0,0,0,"0",0,0,0,39.4709320068359,"CRIMINAL POSSESSION OF A PISTOL",566.34765625,0.805722713470459
2,1,0,1,0,"0",0,1,0,56.725715637207,"BURGLARY, THIRD DEGREE",223.150390625,0.671162664890289
1,0,0,0,0,"0",NA,0,0,24.8912353515625,"ROBBERY, THIRD DEGREE",586.5615234375,3.12204003334045
3,0,1,1,0,"0",NA,1,0,38.1779708862305,"BURGLARY, THIRD DEGREE",423.809631347656,2.52659869194031
1,0,0,0,0,"0",NA,0,1,18.8213672637939,"CARRYING WEAPONS WITHOUT A PERMIT",313.794860839844,1.2181168794632
1,0,0,0,0,"0",0,0,0,30.0138912200928,"POSSESSION OF NARCOTICS",332.397399902344,0.617170035839081
3,0,1,1,0,"0",0,0,0,30.9233093261719,"SALE OF CONTROLLED SUBSTANCE",103.008041381836,2.52699422836304
3,0,1,1,1,"1",0,1,0,23.3575878143311,"ROBBERY, SECOND DEGREE",852.1396484375,0.990259945392609
2,1,0,1,0,"0",0,1,0,37.7551231384277,"ESCAPE, FIRST DEGREE",153.722213745117,0.77182000875473
3,0,1,1,1,"1",0,1,0,43.7275390625,"POSSESSION OF NARCOTICS",649.361938476562,1.09633338451385
2,1,0,1,0,"0",0,1,0,24.0591564178467,"BURGLARY, THIRD DEGREE",423.881439208984,1.56025159358978
1,0,0,0,0,"0",0,0,0,35.6601982116699,"ASSAULT, SECOND DEGREE",137.257446289062,0.903491199016571
1,0,0,0,0,"0",0,0,0,27.6229496002197,"ASSAULT ON POLICE OR FIRE OFFICER",-0.221330106258392,2.57983207702637
1,0,0,0,0,"0",NA,0,0,30.1782283782959,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",449.919677734375,3.22468686103821
1,0,0,0,0,"0",0,0,0,33.0325927734375,"LARCENY, SECOND DEGREE",589.561584472656,1.20653033256531
2,1,0,1,0,"0",NA,1,0,27.9200286865234,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",1057.32763671875,3.01934170722961
1,0,0,0,0,"0",0,0,0,27.7646636962891,"BURGLARY, THIRD DEGREE",459.848480224609,0.906838357448578
1,0,0,0,0,"0",0,0,0,46.6003570556641,"CRIM VIOL OF PROTECTIVE ORDER",382.644470214844,0.861622512340546
2,1,0,1,0,"0",0,1,0,28.7443103790283,"POSSESSION OF NARCOTICS",135.396606445312,2.90344047546387
1,0,0,0,0,"0",0,0,0,24.7039642333984,"BURGLARY, THIRD DEGREE",682.946655273438,1.49217343330383
3,0,1,1,0,"0",0,1,0,32.2356071472168,"ESCAPE, FIRST DEGREE",126.835792541504,2.25934910774231
1,0,0,0,0,"0",0,0,0,46.0640296936035,"LARCENY, THIRD DEGREE",267.093078613281,1.48287212848663
3,0,1,1,0,"0",0,0,0,29.2742500305176,"ROBBERY, FIRST DEGREE",291.104522705078,1.85834932327271
2,1,0,1,0,"0",NA,0,0,25.171422958374,"SALE OF CONTROLLED SUBSTANCE",466.588043212891,2.6285355091095
1,0,0,0,1,"0",NA,0,0,39.0283203125,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",499.310791015625,2.86324119567871
3,0,1,1,0,"0",NA,0,0,51.2912483215332,"CRIM VIOL OF PROTECTIVE ORDER",1003.10296630859,1.67011415958405
1,0,0,0,0,"0",0,0,0,38.443546295166,"CRIM VIOL OF PROTECTIVE ORDER",633.942565917969,1.36104810237885
2,1,0,1,0,"0",NA,1,0,28.1055946350098,"BURGLARY, THIRD DEGREE",483.784240722656,3.08810067176819
1,0,0,0,0,"0",NA,0,0,20.3620376586914,"ROBBERY, SECOND DEGREE",323.751007080078,2.34713912010193
2,1,0,1,0,"0",0,1,0,35.9943504333496,"BURGLARY, THIRD DEGREE",467.163879394531,2.00988912582397
1,0,0,0,0,"0",NA,0,0,23.0658111572266,"BURGLARY, THIRD DEGREE",224.498107910156,0.551928699016571
3,0,1,1,0,"0",NA,0,0,22.8613510131836,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",625.018432617188,1.64445805549622
1,0,0,0,0,"0",0,0,0,35.4905624389648,"BURGLARY, THIRD DEGREE",64.9203186035156,0.317875623703003
3,0,1,1,0,"0",NA,0,0,27.4441967010498,"CARRYING WEAPON IN A MOTOR VEHICLE",605.016723632812,2.95431447029114
3,0,1,1,0,"0",0,1,0,26.2887916564941,"BURGLARY, THIRD DEGREE",652.427917480469,1.18700647354126
2,1,0,1,0,"0",0,1,0,26.3400077819824,"BURGLARY, THIRD DEGREE",669.77099609375,0.569767117500305
3,0,1,1,0,"0",0,0,0,25.2030849456787,"FORGERY, SECOND DEGREE",374.092712402344,2.42828631401062
3,0,1,1,0,"0",NA,0,0,19.5897312164307,"ROBBERY, SECOND DEGREE",509.528076171875,1.33171427249908
1,0,0,0,0,"0",0,0,0,50.311279296875,"POSSESSION OF NARCOTICS",76.4697647094727,0.657835960388184
1,0,0,0,0,"0",0,0,0,25.6532325744629,"POSSESSION OF NARCOTICS",243.976028442383,1.89902937412262
1,0,0,0,0,"0",0,0,0,30.0291404724121,"CARRYING WEAPON IN A MOTOR VEHICLE",69.8791732788086,0.532446622848511
1,0,0,0,0,"0",0,0,0,38.4784240722656,"SALE OF NARC/AMPHET BY NON-DEPENDENT",173.55192565918,2.72603440284729
1,0,0,0,0,"0",0,0,0,29.2447376251221,"POSSESSION OF NARCOTICS",58.4688835144043,0.392835348844528
1,0,0,0,0,"0",0,0,0,23.8881988525391,"ASSAULT, SECOND DEGREE",358.720092773438,1.81217837333679
1,0,0,0,0,"0",NA,0,0,41.868766784668,"BURGLARY, THIRD DEGREE",376.510406494141,2.93290090560913
3,0,1,1,0,"0",0,0,0,25.8063201904297,"ESCAPE, FIRST DEGREE",370.595947265625,2.18652319908142
1,0,0,0,0,"0",NA,0,0,54.958667755127,"ASSAULT, SECOND DEGREE",299.753997802734,3.13031625747681
3,0,1,1,0,"0",NA,1,0,42.171875,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",721.683166503906,2.55165004730225
2,1,0,1,0,"0",0,0,0,21.3923492431641,"SALE OF CONTROLLED SUBSTANCE",556.060363769531,0.530261933803558
1,0,0,0,0,"0",NA,0,0,24.7510108947754,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",373.495178222656,2.71622085571289
2,1,0,1,0,"0",NA,0,0,33.9660911560059,"BURGLARY, THIRD DEGREE",465.175811767578,2.21532940864563
2,1,0,1,0,"0",0,0,0,27.9902973175049,"ASSAULT ON POLICE OR FIRE OFFICER",283.974304199219,2.59245252609253
1,0,0,0,0,"0",NA,0,0,41.6763000488281,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",286.9921875,3.07537317276001
2,1,0,1,0,"0",NA,1,0,46.3653297424316,"POSSESSION OF NARCOTICS",583.774475097656,2.61816692352295
1,0,0,0,0,"0",0,0,0,40.0273666381836,"LARCENY, SECOND DEGREE",154.409530639648,1.0055296421051
1,0,0,0,0,"0",0,0,0,30.4166469573975,"POSSESSION OF NARCOTICS",539.708374023438,1.67973482608795
3,0,1,1,0,"0",0,0,0,53.4490280151367,"CRIM VIOL OF PROTECTIVE ORDER",109.87964630127,3.23176407814026
1,0,0,0,0,"0",NA,0,0,23.7419281005859,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",607.861389160156,2.68790721893311
1,0,0,0,0,"0",0,0,0,50.8767929077148,"CRIM VIOL OF PROTECTIVE ORDER",165.323944091797,2.34971737861633
2,1,0,1,0,"0",NA,0,0,50.2009582519531,"LARCENY, SECOND DEGREE",686.809509277344,1.80616021156311
1,0,0,0,0,"0",NA,0,0,22.5650634765625,"LARCENY, SECOND DEGREE",181.421905517578,3.34636092185974
2,1,0,1,0,"0",NA,1,0,29.2835712432861,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",451.540374755859,2.59480500221252
3,0,1,1,0,"0",NA,0,0,30.5289211273193,"POSSESSION OF NARCOTICS",217.905303955078,2.78501462936401
3,0,1,1,0,"0",0,0,0,25.7185134887695,"ASSAULT, SECOND DEGREE",57.6701774597168,1.08908653259277
3,0,1,1,0,"0",NA,0,0,21.6405448913574,"BURGLARY, THIRD DEGREE",368.946075439453,1.79639804363251
1,0,0,0,0,"0",0,0,0,27.8880195617676,"BURGLARY, THIRD DEGREE",246.753890991211,1.93230760097504
1,0,0,0,1,"1",0,0,0,28.8937931060791,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",92.6937713623047,3.20448756217957
1,0,0,0,0,"0",0,0,0,29.6469631195068,"ASSAULT, SECOND DEGREE",67.4799041748047,1.49117171764374
1,0,0,0,0,"0",0,0,0,51.0069999694824,"ASSAULT, SECOND DEGREE",119.263977050781,1.84897685050964
1,0,0,0,0,"0",0,0,0,31.9394664764404,"BURGLARY, THIRD DEGREE",98.8477554321289,1.79280340671539
2,1,0,1,0,"0",0,0,0,28.8321189880371,"POSSESSION OF NARCOTICS",188.618728637695,2.83771419525146
3,0,1,1,0,"0",0,1,0,29.3577251434326,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",515.812805175781,1.42731058597565
2,1,0,1,1,"1",0,0,0,26.8699645996094,"ASSAULT, SECOND DEGREE",68.0898742675781,1.345006108284
2,1,0,1,0,"0",0,1,0,34.8391532897949,"SALE OF CONTROLLED SUBSTANCE",338.183013916016,2.35322666168213
2,1,0,1,0,"0",0,0,0,52.061279296875,"POSSESSION OF NARCOTICS",133.005355834961,1.49810898303986
1,0,0,0,0,"0",0,0,0,24.396671295166,"POSSESSION OF NARCOTICS",350.677185058594,0.931841015815735
2,1,0,1,0,"0",0,1,0,50.0332145690918,"POSSESSION OF NARCOTICS",343.330505371094,2.02213191986084
1,0,0,0,0,"0",0,0,0,29.5940647125244,"POSSESSION OF NARCOTICS",12.6854305267334,0.349233955144882
1,0,0,0,0,"0",0,0,0,28.4293689727783,"BURGLARY, THIRD DEGREE",161.388732910156,2.5501856803894
2,1,0,1,0,"0",NA,1,0,46.9159812927246,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",740.725524902344,2.67245864868164
1,0,0,0,1,"1",0,0,0,52.9809799194336,"STRANGULATION 2ND DEGREE",270.780609130859,2.41782546043396
2,1,0,1,1,"0",0,1,0,45.8615684509277,"CRIM VIOL OF PROTECTIVE ORDER",934.996948242188,0.721370697021484
1,0,0,0,1,"1",NA,0,0,31.2526912689209,"POSSESSION OF NARCOTICS",187.444107055664,3.04908466339111
1,0,0,0,0,"0",0,0,0,46.197452545166,"CRIM VIOL OF PROTECTIVE ORDER",557.912292480469,1.42016196250916
1,0,0,0,0,"0",0,0,0,29.6495475769043,"BURGLARY, THIRD DEGREE",214.327224731445,1.86367726325989
2,1,0,1,0,"0",NA,1,0,23.9747791290283,"BURGLARY, THIRD DEGREE",671.374694824219,2.76994013786316
2,1,0,1,0,"0",NA,0,0,32.0296096801758,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",729.346252441406,2.48551034927368
1,0,0,0,0,"0",0,0,0,29.8094596862793,"POSSESSION OF NARCOTICS",480.659271240234,1.96987783908844
3,0,1,1,0,"0",NA,1,0,50.2258796691895,"ESCAPE, FIRST DEGREE",374.530578613281,3.28160619735718
3,0,1,1,0,"0",NA,0,0,45.6738815307617,"LARCENY, FIRST DEGREE",409.095092773438,2.6240930557251
2,1,0,1,0,"0",0,1,0,25.4974899291992,"LARCENY, THIRD DEGREE",645.996520996094,1.41714406013489
1,0,0,0,1,"0",NA,0,0,20.5071239471436,"CARRYING WEAPONS WITHOUT A PERMIT",266.827545166016,0.507576763629913
2,1,0,1,0,"0",1,0,0,48.1319198608398,"CRIM VIOL OF PROTECTIVE ORDER",300.051513671875,2.00129199028015
3,0,1,1,0,"0",NA,0,0,40.9186859130859,"LARCENY, FIRST DEGREE",418.590484619141,2.60800623893738
1,0,0,0,0,"0",0,0,0,29.2910823822021,"ASSAULT ON POLICE OR FIRE OFFICER",116.631698608398,1.38190531730652
1,0,0,0,1,"0",0,0,0,54.0246963500977,"LARCENY, THIRD DEGREE",415.635192871094,0.997412264347076
2,1,0,1,0,"0",0,1,0,31.4138946533203,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",331.890380859375,0.428402602672577
3,0,1,1,0,"0",0,0,0,46.2916030883789,"FAILURE TO APPEAR, FIRST DEGREE",338.166381835938,1.7153502702713
1,0,0,0,0,"0",0,0,0,25.4054870605469,"FAILURE TO APPEAR, FIRST DEGREE",555.016662597656,1.15985870361328
1,0,0,0,0,"0",0,0,0,30.9685249328613,"ASSAULT, SECOND DEGREE",91.9863815307617,1.76651990413666
1,0,0,0,0,"0",0,0,0,45.0342636108398,"LARCENY, SECOND DEGREE",542.560363769531,0.823734998703003
2,1,0,1,0,"0",0,0,0,36.7093734741211,"POSSESSION OF NARCOTICS",167.928955078125,0.387934535741806
1,0,0,0,0,"0",0,0,0,27.5883483886719,"CRIM VIOL OF PROTECTIVE ORDER",190.847778320312,2.74154710769653
1,0,0,0,0,"0",NA,0,0,40.0780792236328,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",596.049072265625,1.896355509758
1,0,0,0,0,"0",NA,0,0,24.6463966369629,"ROBBERY, SECOND DEGREE",800.97509765625,2.72064328193665
2,1,0,1,0,"0",0,0,0,55.4102439880371,"CRIMINAL POSSESSION OF A PISTOL",1078.59484863281,0.456583112478256
3,0,1,1,0,"0",0,0,0,50.4077301025391,"POSSESSION OF NARCOTICS",519.521484375,0.490343600511551
3,0,1,1,0,"0",NA,0,0,45.1963691711426,"ROBBERY, FIRST DEGREE",256.429504394531,3.26419067382812
1,0,0,0,0,"0",NA,0,0,22.0558109283447,"BURGLARY, THIRD DEGREE",335.93896484375,1.55813324451447
2,1,0,1,0,"0",NA,0,0,30.1951885223389,"CRIM VIOL OF PROTECTIVE ORDER",252.34455871582,2.97884035110474
1,0,0,0,0,"0",NA,0,0,37.4519157409668,"POSSESSION OF NARCOTICS",500.301513671875,2.71802115440369
1,0,0,0,0,"0",0,0,0,25.6816368103027,"POSSESSION OF NARCOTICS",522.0830078125,1.0139616727829
1,0,0,0,0,"0",0,0,0,21.8471088409424,"ROBBERY, THIRD DEGREE",275.014251708984,0.377468019723892
1,0,0,0,0,"0",0,0,0,24.8686485290527,"LARCENY, FIRST DEGREE",309.237670898438,1.8954256772995
1,0,0,0,0,"0",NA,0,0,31.4025192260742,"POSSESSION OF NARCOTICS",303.892608642578,2.88765573501587
